TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,STAGE0000000019,STAGE0000000020,STAGE0000000021,
  0.3480000E+05,  0.6000000E+03,         1,        58,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.3540000E+05,  0.6000000E+03,         1,        59,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.3600000E+05,  0.6000000E+03,         1,        60,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.3660000E+05,  0.6000000E+03,         1,        61,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.3720000E+05,  0.6000000E+03,         1,        62,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.3780000E+05,  0.6000000E+03,         1,        63,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.3840000E+05,  0.6000000E+03,         1,        64,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.3900000E+05,  0.6000000E+03,         1,        65,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.3960000E+05,  0.6000000E+03,         1,        66,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4020000E+05,  0.6000000E+03,         1,        67,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4080000E+05,  0.6000000E+03,         1,        68,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4140000E+05,  0.6000000E+03,         1,        69,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4200000E+05,  0.6000000E+03,         1,        70,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4260000E+05,  0.6000000E+03,         1,        71,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4320000E+05,  0.6000000E+03,         1,        72,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4380000E+05,  0.6000000E+03,         1,        73,         1,  0.4447991E+01,  0.4408490E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279481E+01,  0.4253552E+01,  0.4229774E+01,  0.4207969E+01,  0.4187970E+01,  0.4169620E+01,  0.4152771E+01,  0.4137291E+01,  0.4123055E+01,  0.4109950E+01,  0.4097876E+01,  0.4086737E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4440000E+05,  0.6000000E+03,         1,        74,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4500000E+05,  0.6000000E+03,         1,        75,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4560000E+05,  0.6000000E+03,         1,        76,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4620000E+05,  0.6000000E+03,         1,        77,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4680000E+05,  0.6000000E+03,         1,        78,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4740000E+05,  0.6000000E+03,         1,        79,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4800000E+05,  0.6000000E+03,         1,        80,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4860000E+05,  0.6000000E+03,         1,        81,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4920000E+05,  0.6000000E+03,         1,        82,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.4980000E+05,  0.6000000E+03,         1,        83,         1,  0.4447991E+01,  0.4408490E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279481E+01,  0.4253552E+01,  0.4229774E+01,  0.4207969E+01,  0.4187970E+01,  0.4169620E+01,  0.4152771E+01,  0.4137291E+01,  0.4123055E+01,  0.4109950E+01,  0.4097876E+01,  0.4086737E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5040000E+05,  0.6000000E+03,         1,        84,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5100000E+05,  0.6000000E+03,         1,        85,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5160000E+05,  0.6000000E+03,         1,        86,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5220000E+05,  0.6000000E+03,         1,        87,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5280000E+05,  0.6000000E+03,         1,        88,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5340000E+05,  0.6000000E+03,         1,        89,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5400000E+05,  0.6000000E+03,         1,        90,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5460000E+05,  0.6000000E+03,         1,        91,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5520000E+05,  0.6000000E+03,         1,        92,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5580000E+05,  0.6000000E+03,         1,        93,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5640000E+05,  0.6000000E+03,         1,        94,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5700000E+05,  0.6000000E+03,         1,        95,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5760000E+05,  0.6000000E+03,         1,        96,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5820000E+05,  0.6000000E+03,         1,        97,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5880000E+05,  0.6000000E+03,         1,        98,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.5940000E+05,  0.6000000E+03,         1,        99,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6000000E+05,  0.6000000E+03,         1,       100,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6060000E+05,  0.6000000E+03,         1,       101,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6120000E+05,  0.6000000E+03,         1,       102,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6180000E+05,  0.6000000E+03,         1,       103,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6240000E+05,  0.6000000E+03,         1,       104,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6300000E+05,  0.6000000E+03,         1,       105,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6360000E+05,  0.6000000E+03,         1,       106,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6420000E+05,  0.6000000E+03,         1,       107,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6480000E+05,  0.6000000E+03,         1,       108,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6540000E+05,  0.6000000E+03,         1,       109,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6600000E+05,  0.6000000E+03,         1,       110,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
  0.6660000E+05,  0.6000000E+03,         1,       111,         1,  0.4447992E+01,  0.4408491E+01,  0.4372066E+01,  0.4338546E+01,  0.4307749E+01,  0.4279482E+01,  0.4253552E+01,  0.4229774E+01,  0.4207970E+01,  0.4187971E+01,  0.4169620E+01,  0.4152772E+01,  0.4137291E+01,  0.4123055E+01,  0.4109951E+01,  0.4097876E+01,  0.4086738E+01,  0.4076452E+01,  0.4066946E+01,  0.4058149E+01,  0.4050000E+01,
